Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,UncaughtThirdStrike,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Timestamp,Memo
1,裏,1,1,0,false,false,false,中本伸太朗,右,中野心惇,右,チェンジ,,8,0,ファール,false,,,,,0,0,,
1,裏,1,2,0,false,false,false,中本伸太朗,右,中野心惇,右,チェンジ,,5,0,インプレー,false,,凡打,フライ,一,1,0,,W2
1,裏,0,0,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,11,0,ボール,false,,,,,0,0,,
1,裏,1,0,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,チェンジ,,11,0,ボール,false,,,,,0,0,,
1,裏,2,0,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,14,0,ボール,false,,,,,0,0,,
1,裏,3,0,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,6,0,見送,false,,,,,0,0,,
1,裏,3,1,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,4,0,見送,false,,,,,0,0,,
1,裏,3,2,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,4,0,ファール,false,,,,,0,0,,
1,裏,3,2,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,4,0,ファール,false,,,,,0,0,,
1,裏,3,2,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,7,0,ファール,false,,,,,0,0,,
1,裏,3,2,1,false,false,false,中本伸太朗,右,前谷内琉斗,左,ストレート,,3,0,インプレー,false,,単打,フライ,左,0,0,,I4
1,裏,0,0,1,true,false,false,中本伸太朗,右,細川太志,左,チェンジ,,4,0,見送,false,,,,,0,0,,
1,裏,0,1,1,true,false,false,中本伸太朗,右,細川太志,左,ストレート,,5,0,インプレー,false,,併殺,ゴロ,二,2,0,,R3
2,表,0,0,0,false,false,false,野﨑勇一郎,右,犬塚康誠,右,カーブ,,9,0,見送,false,,,,,0,0,,
2,表,0,1,0,false,false,false,野﨑勇一郎,右,犬塚康誠,右,チェンジ,,9,0,空振,false,,,,,0,0,,
2,表,0,2,0,false,false,false,野﨑勇一郎,右,犬塚康誠,右,ストレート,,14,0,ボール,false,,,,,0,0,,
2,表,1,2,0,false,false,false,野﨑勇一郎,右,犬塚康誠,右,チェンジ,,14,0,ボール,false,,,,,0,0,,
2,表,2,2,0,false,false,false,野﨑勇一郎,右,犬塚康誠,右,ストレート,,6,0,ファール,false,,,,,0,0,,
2,表,2,2,0,false,false,false,野﨑勇一郎,右,犬塚康誠,右,スライダー,,11,0,ボール,false,,,,,0,0,,
2,表,3,2,0,false,false,false,野﨑勇一郎,右,犬塚康誠,右,スライダー,,3,0,インプレー,false,,凡打,ゴロ,遊,1,0,,J3
2,表,0,0,1,false,false,false,野﨑勇一郎,右,辻本匡登,右,ストレート,,9,0,見送,false,,,,,0,0,,
2,表,0,1,1,false,false,false,野﨑勇一郎,右,辻本匡登,右,ストレート,,9,0,見送,false,,,,,0,0,,
2,表,0,2,1,false,false,false,野﨑勇一郎,右,辻本匡登,右,スライダー,,12,0,インプレー,false,,単打,ライナー,左,0,0,,F5
2,表,0,0,1,true,false,false,野﨑勇一郎,右,伊藤航太,左,チェンジ,,5,0,インプレー,false,,凡打,フライ,右,1,0,,U4
2,表,0,0,2,true,false,false,野﨑勇一郎,右,池邉由伸,左,スライダー,,5,0,見送,false,,,,,0,0,,
2,表,0,1,2,true,false,false,野﨑勇一郎,右,池邉由伸,左,ストレート,,8,0,インプレー,false,,単打,ゴロ,右,0,0,,U3
